Année;code_STEP;Nom_STEP;Capacité_EH;Dispositif_traitement;Coordonnées_STEP_X;Coordonnées_STEP_Y;Coordonnées_REJET_X;Coordonnées_REJET_Y;code_qualité_localisation_rejet;INSEE_Commune_STEP;Nom_Commune_STEP;Code_Département_STEP;Nom_Région_STEP;Code_Masse_Eau_2010;Nom_Masse_Eau_2010;Code_Masse_Eau_2016;Nom_Masse_Eau_2016
2015;060939362001;Lons Le Saunier;44000;Biol. avec nitrif., dénitrif. et déphosphatation;892021;6622702;892096;6622751;1;39362;MONTMOROT;39;27;;;;;
2015;060939362001;Lons Le Saunier;44000;Biol. avec nitrif., dénitrif. et déphosphatation;892021;6622702;892096;6622751;1;39362;MONTMOROT;39;27;;;;;
2015;060939362001;Lons Le Saunier;44000;Biol. avec nitrif., dénitrif. et déphosphatation;892021;6622702;892096;6622751;1;39362;MONTMOROT;39;27;;;;;
2015;060939362001;Lons Le Saunier;44000;Biol. avec nitrif., dénitrif. et déphosphatation;892021;6622702;892096;6622751;1;39362;MONTMOROT;39;27;;;;;
2015;060939362001;Lons Le Saunier;44000;Biol. avec nitrif., dénitrif. et déphosphatation;892021;6622702;892096;6622751;1;39362;MONTMOROT;39;27;;;;;
2015;060939364001;Montrond;500;Filtres plantés;;;;;;39364;MONTROND;39;27;;;;;
2015;060939368001;Morez                         ;11700;Biologique avec nitrification et dénitrification;930961;6607984;930940;6607983;1;39368;HAUT DE BIENNE;39;27;;;;;
2015;060939368001;Morez                         ;11700;Biologique avec nitrification et dénitrification;930961;6607984;930940;6607983;1;39368;HAUT DE BIENNE;39;27;;;;;
2015;060939370001;Mouchard;2000;Biologique avec nitrification;911686;6656284;911664;6656306;1;39370;MOUCHARD;39;27;;;;;
2015;060939371001;La Mouille                    ;400;Biologique Simple;928442;6605030;928174;6605000;1;39371;LA MOUILLE;39;27;;;;;
2015;060939373001;Les Moussieres;1100;Biologique avec nitrification;922903;6584222;922912;6584195;1;39373;LES MOUSSIERES;39;27;;;;;
2015;060939390001;Nogna                         ;300;Filtres plantés;902113;6614274;902113;6614274;1;39390;NOGNA;39;27;;;;;
2015;060939391001;Nozeroy;650;Filtres plantés;931673;6634547;931694;6634521;2;39391;NOZEROY;39;27;;;;;
2015;060939395002;Beaufort - Orbagna;3500;Filtres plantés;886877;6612198;887109;6612269;1;39395;ORBAGNA;39;27;;;;;
2015;060939395002;Beaufort - Orbagna;3500;Filtres plantés;886877;6612198;887109;6612269;1;39395;ORBAGNA;39;27;;;;;
2015;060939396001;Orchamps;2000;Biologique Simple;900947;6675200;900961;6675177;2;39396;ORCHAMPS;39;27;;;;;
2015;060939397001;Orgelet;4400;Biol. avec nitrif., dénitrif. et déphosphatation;900915;6604769;901014;6604754;2;39397;ORGELET;39;27;;;;;
2015;060939397002;Orgelet - Base Naut. Bellecin;600;Biologique Simple;905002;6602002;905040;6601941;2;39397;ORGELET;39;27;;;;;
2015;060939399001;Ounans;500;Biologique avec nitrification et dénitrification;902193;6658702;902237;6658725;1;39399;OUNANS;39;27;;;;;
2015;060939401001;Oussieres;900;Lagunage;896710;6647789;896741;6647876;1;39401;OUSSIERES;39;27;;;;;
2015;060939402001;Pagney;430;Filtres plantés;904380;6687063;904380;6687063;1;39402;PAGNEY;39;27;;;;;
2015;060939404001;Pannessieres;400;Filtres plantés;898208;6624901;898189;6624859;2;39404;PANNESSIERES;39;27;;;;;
2015;060939405001;Parcey;1350;Biologique Simple;888367;6660506;888432;6660612;2;39405;PARCEY;39;27;;;;;
2015;060939413001;La Pesse;600;Biologique avec nitrification et dénitrification;919275;6579746;919244;6579662;2;39413;LA PESSE;39;27;;;;;
2015;060939415002;Petit Noir;800;Décantation primaire;877874;6650619;877874;6650619;3;39415;PETIT NOIR;39;27;;;;;
2015;060939415003;Petit Noir;1500;Filtres plantés;;;;;;39415;PETIT NOIR;39;27;;;;;
2015;060939421001;Le Pin                        ;300;Lagunage;895777;6626644;895751;6626650;1;39421;LE PIN;39;27;;;;;
2015;060939422001;Plainoiseau                   ;600;Lagunage;895370;6629371;895380;6629382;1;39422;PLAINOISEAU;39;27;;;;;
2015;060939426001;Plasne                        ;2000;Biol. avec nitrif., dénitrif. et déphosphatation;905295;6636610;905311;6636601;1;39426;PLASNE;39;27;;;;;
2015;060939431001;Poids De Fiole;300;Biologique Simple;900723;6614391;;;;39431;POIDS DE FIOLE;39;27;;;;;
2015;060939434001;Poligny;9000;Biologique avec nitrification;902962;6643470;902979;6643496;2;39434;POLIGNY;39;27;;;;;
2015;060939434001;Poligny;9000;Biologique avec nitrification;902962;6643470;902979;6643496;2;39434;POLIGNY;39;27;;;;;
2015;060939435001;Pont De Poitte                ;2500;Biologique avec nitrification;906566;6612385;906659;6612353;2;39435;PONT DE POITTE;39;27;;;;;
2015;060939435001;Pont De Poitte                ;2500;Biologique avec nitrification;906566;6612385;906659;6612353;2;39435;PONT DE POITTE;39;27;;;;;
2015;060939439003;Port Lesney;1800;Biologique Simple;913915;6660652;913529;6660464;2;39439;PORT LESNEY;39;27;;;;;
2015;060939439003;Port Lesney;1800;Biologique Simple;913915;6660652;913529;6660464;2;39439;PORT LESNEY;39;27;;;;;
2015;060939441001;Premanon;2100;Biologique avec nitrification;933299;6601299;933264;6601334;1;39441;PREMANON;39;27;;;;;
2015;060939442002;Prenovel - Bourg;900;Lagunage;918290;6605291;918347;6605278;2;39442;PRENOVEL;39;27;;;;;
2015;060939442003;Prenovel De Bise;350;Lagunage;918781;6606500;919009;6606407;2;39442;PRENOVEL;39;27;;;;;
2015;060939448001;Rahon;800;Filtres plantés;886813;6656889;885945;6657593;1;39448;RAHON;39;27;;;;;
2015;060939451002;Ranchot - Dampierre;4000;Biologique avec nitrification et déphosphatation;906862;6675751;906899;6675708;2;39451;RANCHOT;39;27;;;;;
2015;060939451002;Ranchot - Dampierre;4000;Biologique avec nitrification et déphosphatation;906862;6675751;906899;6675708;2;39451;RANCHOT;39;27;;;;;
2015;060939451002;Ranchot - Dampierre;4000;Biologique avec nitrification et déphosphatation;906862;6675751;906899;6675708;2;39451;RANCHOT;39;27;;;;;
2015;060939451002;Ranchot - Dampierre;4000;Biologique avec nitrification et déphosphatation;906862;6675751;906899;6675708;2;39451;RANCHOT;39;27;;;;;
2015;060939451002;Ranchot - Dampierre;4000;Biologique avec nitrification et déphosphatation;906862;6675751;906899;6675708;2;39451;RANCHOT;39;27;;;;;
2015;060939465002;Romange Les Vrianges - Bourg;600;Infiltration;897045;6676062;897070;6676042;1;39465;ROMANGE;39;27;;;;;
2015;060939470001;Les Rousses;10000;Biol. avec nitrif., dénitrif. et déphosphatation;932531;6604073;932062;6604207;2;39470;LES ROUSSES;39;27;;;;;
2015;060939475002;Saint Amour;4200;Biol. avec nitrif., dénitrif. et déphosphatation;878655;6594647;878620;6594616;1;39475;ST AMOUR;39;27;;;;;
2015;060939475002;Saint Amour;4200;Biol. avec nitrif., dénitrif. et déphosphatation;878655;6594647;878620;6594616;1;39475;ST AMOUR;39;27;;;;;
2015;060939475002;Saint Amour;4200;Biol. avec nitrif., dénitrif. et déphosphatation;878655;6594647;878620;6594616;1;39475;ST AMOUR;39;27;;;;;
2015;060939475002;Saint Amour;4200;Biol. avec nitrif., dénitrif. et déphosphatation;878655;6594647;878620;6594616;1;39475;ST AMOUR;39;27;;;;;
2015;060939475002;Saint Amour;4200;Biol. avec nitrif., dénitrif. et déphosphatation;878655;6594647;878620;6594616;1;39475;ST AMOUR;39;27;;;;;
2015;060939476001;Saint Aubin;2000;Biologique avec nitrification;876181;6661296;876169;6661302;1;39476;ST AUBIN;39;27;;;;;
2015;060939478001;Saint Claude - Chaumont;250;Biologique avec nitrification;921070;6591464;920441;6591083;1;39478;ST CLAUDE;39;27;;;;;
2015;060939478003;Saint-Claude - Ville;15000;Biologique avec nitrification;917012;6590863;916982;6590838;1;39478;ST CLAUDE;39;27;;;;;
2015;060939478003;Saint-Claude - Ville;15000;Biologique avec nitrification;917012;6590863;916982;6590838;1;39478;ST CLAUDE;39;27;;;;;
2015;060939478003;Saint-Claude - Ville;15000;Biologique avec nitrification;917012;6590863;916982;6590838;1;39478;ST CLAUDE;39;27;;;;;
2015;060939480001;Saint Didier                  ;300;Lagunage;890832;6626172;890823;6626130;1;39480;ST DIDIER;39;27;;;;;
2015;060939482001;St Germain Les Arlay;750;Filtres plantés;895231;6632193;895264;6632207;1;39482;ST GERMAIN LES ARLAY;39;27;;;;;
2015;060939485002;Saint Julien Sur Suran;1500;Biologique avec nitrification et déphosphatation;887886;6590582;887653;6590599;1;39485;VAL SURAN ;39;27;;;;;
2015;060939487001;St Laurent En Grandvaux;3550;Biol. avec nitrif., dénitrif. et déphosphatation;925395;6613199;925362;6613271;2;39487;ST LAURENT EN GRANDVAUX;39;27;;;;;
2015;060939491002;St Lupicin                    ;3500;Biologique avec nitrification et dénitrification;914995;6591722;915520;6591555;2;39491;COTEAUX DU LIZON;39;27;;;;;
2015;060939491002;St Lupicin                    ;3500;Biologique avec nitrification et dénitrification;914995;6591722;915520;6591555;2;39491;COTEAUX DU LIZON;39;27;;;;;
2015;060939491002;St Lupicin                    ;3500;Biologique avec nitrification et dénitrification;914995;6591722;915520;6591555;2;39491;COTEAUX DU LIZON;39;27;;;;;
2015;060939492001;St-Maur;230;Biologique Simple;897797;6615991;897797;6615991;1;39492;ST MAUR;39;27;;;;;
2015;060939498001;Salans                        ;300;Décantation primaire;911249;6677763;911249;6677763;1;39498;SALANS;39;27;;;;;
2015;060939500002;Salins Les Bains;7000;Biol. avec nitrif., dénitrif. et déphosphatation;918085;6654065;918101;6654042;1;39500;SALINS LES BAINS;39;27;;;;;
2015;060939500002;Salins Les Bains;7000;Biol. avec nitrif., dénitrif. et déphosphatation;918085;6654065;918101;6654042;1;39500;SALINS LES BAINS;39;27;;;;;
2015;060939501002;Sampans;1800;Biol. avec nitrif., dénitrif. et déphosphatation;885717;6672738;885731;6672736;2;39501;SAMPANS;39;27;;;;;
2015;060939501002;Sampans;1800;Biol. avec nitrif., dénitrif. et déphosphatation;885717;6672738;885731;6672736;2;39501;SAMPANS;39;27;;;;;
2015;060939508001;Sellieres;1100;Lagunage;894716;6639375;894681;6639400;1;39508;SELLIERES;39;27;;;;;
2015;060939510002;Septmoncel;7000;Biol. avec nitrif., dénitrif. et déphosphatation;924051;6589442;924142;6589347;1;39510;SEPTMONCEL LES MOLUNES;39;27;;;;;
2015;060939510002;Septmoncel;7000;Biol. avec nitrif., dénitrif. et déphosphatation;924051;6589442;924142;6589347;1;39510;SEPTMONCEL LES MOLUNES;39;27;;;;;
2015;060939517002;Sirod;700;Filtres plantés;926767;6629833;926727;6629847;2;39517;SIROD;39;27;;;;;
2015;060939517002;Sirod;700;Filtres plantés;926767;6629833;926727;6629847;2;39517;SIROD;39;27;;;;;
2015;060939523001;Syam;300;Filtres plantés;925009;6626737;924584;6626858;2;39523;SYAM;39;27;;;;;
2015;060939526002;Tavaux                        ;6500;Biologique Simple;881632;6662172;881608;6662193;1;39526;TAVAUX;39;27;;;;;
2015;060939528001;Thervay                       ;500;Biologique avec nitrification;897765;6687172;897890;6687261;1;39528;THERVAY;39;27;;;;;
2015;060939530002;Thoirette;800;Biologique Simple;;;894776;6577475;1;39530;THOIRETTE-COISIA;39;27;;;;;
2015;060939534002;La Tour Du Meix - Surchauffant;1100;Filtres plantés;;;903981;6605397;1;39534;LA TOUR DU MEIX;39;27;;;;;
2015;060939537001;Trenal                        ;350;Biologique avec nitrification;887978;6618953;887959;6618976;1;39537;TRENAL;39;27;;;;;
2015;060939539001;Vadans;350;Lagunage;905765;6651307;905765;6651307;1;39539;VADANS;39;27;;;;;
2015;060939540001;Valempoulieres;700;Biol. avec nitrif., dénitrif. et déphosphatation;918026;6640178;918034;6640154;1;39540;VALEMPOULIERES;39;27;;;;;
2015;060939543001;Vannoz                        ;300;Décantation primaire ou fosse toutes eaux;922420;6634647;922420;6634647;1;39543;VANNOZ;39;27;;;;;
2015;060939547002;Vaux Les St Claude (Nouvelle);405;Biologique Simple;910341;6588218;;;;39547;VAUX LES ST CLAUDE;39;27;;;;;
2015;060939549001;Vercia - Rotalier;1000;Filtres plantés;887753;6613683;887748;6613720;1;39549;VERCIA;39;27;;;;;
2015;060939549001;Vercia - Rotalier;1000;Filtres plantés;887753;6613683;887748;6613720;1;39549;VERCIA;39;27;;;;;
2015;060939554001;Vers En Montagne;700;Biol. avec nitrif., dénitrif. et déphosphatation;922493;6638871;922469;6638836;1;39554;VERS EN MONTAGNE;39;27;;;;;
2015;060939558001;Vevy;400;Biologique Simple;902302;6622306;902308;6622304;1;39558;VEVY;39;27;;;;;
2015;060939559001;La Vieille Loye               ;500;Biologique avec nitrification;898407;6664101;898386;6664069;1;39559;LA VIEILLE LOYE;39;27;;;;;
2015;060939572001;Villette Les Arbois;300;Lagunage;908033;6650809;907955;6650654;2;39572;VILLETTE LES ARBOIS;39;27;;;;;
2015;060939576001;Vincelles;900;Filtres plantés;888745;6614408;888601;6614448;2;39576;VAL-SONNETTE ;39;27;;;;;
2015;060939576001;Vincelles;900;Filtres plantés;888745;6614408;888601;6614448;2;39576;VAL-SONNETTE ;39;27;;;;;
2015;060939576001;Vincelles;900;Filtres plantés;888745;6614408;888601;6614448;2;39576;VAL-SONNETTE ;39;27;;;;;
2015;060939579001;Viry;1500;Biologique avec nitrification et déphosphatation;911292;6581449;911606;6581327;1;39579;VIRY;39;27;;;;;
2015;060939581001;Vitreux;250;Biologique avec nitrification;903184;6686468;903217;6686455;1;39581;VITREUX;39;27;;;;;
2015;060942017001;Le Bessat;900;Filtres plantés;818000;6475354;817933;6475321;1;42017;LE BESSAT;42;84;;;;;
2015;060942018003;Bessey - Goely;850;Filtres plantés;832084;6476946;832133;6476905;1;42018;BESSEY;42;84;;;;;
2015;060942018003;Bessey - Goely;850;Filtres plantés;832084;6476946;832133;6476905;1;42018;BESSEY;42;84;;;;;
2015;060942018003;Bessey - Goely;850;Filtres plantés;832084;6476946;832133;6476905;1;42018;BESSEY;42;84;;;;;
2015;060942023003;Bourg Argental - Bourg;4500;Biol. avec nitrif., dénitrif. et déphosphatation;825513;6467068;825326;6466846;1;42023;BOURG ARGENTAL;42;84;;;;;
2015;060942036001;Chagnon - Leymieux;680;Filtres plantés;822005;6493981;822045;6493952;1;42036;CHAGNON;42;84;;;;;
2015;060942056002;Chavanay - Le Grand Embuent;300;Biologique Simple;832930;6481919;832905;6481822;1;42056;CHAVANAY;42;84;;;;;
2015;060942129008;Maclas - Bourg;2100;Biologique avec nitrification et déphosphatation;832750;6475394;832754;6475425;2;42129;MACLAS;42;84;;;;;
2015;060942167001;Pavezin - Bourg;300;Filtres plantés;830348;6486609;830309;6486596;1;42167;PAVEZIN;42;84;;;;;
2015;060942168001;Pelussin - La Bunacherie;5420;Biologique avec nitrification;832058;6481920;832131;6481949;1;42168;PELUSSIN;42;84;;;;;
2015;060942191002;Roisey - Tronchia;260;Lagunage;832622;6479063;832700;6479084;1;42191;ROISEY;42;84;;;;;
2015;060942191003;Roisey - Le Briat  ;370;Filtres plantés;831852;6478390;831890;6478366;1;42191;ROISEY;42;84;;;;;
2015;060942191004;Roisey - Bourg;450;Filtres plantés;831078;6478071;831120;6478130;1;42191;ROISEY;42;84;;;;;
2015;060942207002;St Chamond - Bourg;64000;Biol. avec nitrif., dénitrif. et déphosphatation;819478;6488291;819460;6488384;1;42207;ST CHAMOND;42;84;;;;;
2015;060942207002;St Chamond - Bourg;64000;Biol. avec nitrif., dénitrif. et déphosphatation;819478;6488291;819460;6488384;1;42207;ST CHAMOND;42;84;;;;;
2015;060942242001;St Joseph - Bourg;560;Filtres plantés;826318;6495921;826356;6495892;1;42242;ST JOSEPH;42;84;;;;;
2015;060942246002;St Julien Molin Molette -Bourg;1500;Filtres plantés;827676;6470354;827721;6470653;1;42246;ST JULIEN MOLIN MOLETTE;42;84;;;;;
2015;060942272001;St Pierre De Boeuf - Lionnard;1800;Biologique avec nitrification;836957;6476630;837000;6476608;1;42272;ST PIERRE DE BOEUF;42;84;;;;;
2015;060942272001;St Pierre De Boeuf - Lionnard;1800;Biologique avec nitrification;836957;6476630;837000;6476608;1;42272;ST PIERRE DE BOEUF;42;84;;;;;
2015;060942283003;St Romain En Jarez - Bourg;1000;Filtres plantés;819586;6495324;819581;6495648;1;42283;ST ROMAIN EN JAREZ;42;84;;;;;
2015;060942287001;Saint Sauveur En Rue - Bourg;1000;Biologique avec nitrification;818107;6465007;818170;6465000;1;42287;ST SAUVEUR EN RUE;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942307001;Rive De Gier - Tartaras;46000;Biol. avec nitrif., dénitrif. et déphosphatation;829867;6495109;829908;6495083;1;42307;TARTARAS;42;84;;;;;
2015;060942308001;La Terrasse Sur Dorlay        ;500;Biologique avec nitrification;823751;6484820;;;;42308;LA TERRASSE SUR DORLAY;42;84;;;;;
2015;060942308001;La Terrasse Sur Dorlay        ;500;Biologique avec nitrification;823751;6484820;;;;42308;LA TERRASSE SUR DORLAY;42;84;;;;;
2015;060942320001;Valfleury - Bourg;450;Infiltration;816900;6493027;816921;6493030;1;42320;VALFLEURY;42;84;;;;;
2015;060942326001;Veranne - Bourg;360;Lagunage;830690;6475575;830730;6475535;1;42326;VERANNE;42;84;;;;;
2015;060942329003;La Versanne - Brenade;250;Filtres plantés;819942;6469546;820004;6469523;1;42329;LA VERSANNE;42;84;;;;;
2015;060911310002;Rennes Les Bains              ;2000;Biologique avec nitrification;644142;6204146;644100;6204222;1;11310;RENNES LES BAINS;11;76;;;;;
2015;060911311001;Ribaute                       ;300;Lagunage;671483;6223597;671078;6223899;1;11311;RIBAUTE;11;76;;;;;
2015;060911315002;Rieux Minervois;3200;Biologique avec nitrification;667770;6242816;667808;6242871;1;11315;RIEUX MINERVOIS;11;76;;;;;
2015;060911318001;Roquecourbe;250;Biologique avec nitrification;671536;6235915;671484;6235948;1;11318;ROQUECOURBE MINERVOIS;11;76;;;;;
2015;060911320001;Roquefeuil;400;Filtres plantés;618058;6192082;;;;11320;ROQUEFEUIL;11;76;;;;;
2015;060911321002;Roquefort De Sault;500;Filtres plantés;634711;6182303;634724;6182122;2;11321;ROQUEFORT DE SAULT;11;76;;;;;
2015;060911322002;Roquefort Des Corbieres;2050;Biol. avec nitrif., dénitrif. et déphosphatation;696611;6211015;696605;6211081;1;11322;ROQUEFORT DES CORBIERES;11;76;;;;;
2015;060911324001;Roubia;1000;Biologique avec nitrification;684161;6238837;684195;6238815;1;11324;ROUBIA;11;76;;;;;
2015;060911325001;Rouffiac D'Aude;500;Biologique avec nitrification;643332;6225697;643398;6225735;1;11325;ROUFFIAC D AUDE;11;76;;;;;
2015;060911326001;Rouffiac Des Corbieres;250;Biologique Simple;663697;6198215;663718;6198179;1;11326;ROUFFIAC DES CORBIERES;11;76;;;;;
