identifiant;nom_etablissement;dechet;annee;code_operation_eliminatio_valorisation;libelle_operation_eliminatio_valorisation;code_departement;pays;code_dechet;libelle_dechet;quantite_admise;quantite_traitee;unite
0005200361;SIAP-SARP INDUSTRIES AQUITAINE PYRENEES;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;514.400;516.000;t/an
0006201610;SFTR;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;14;Déchets de solvants organiques, d'agents réfrigérants et propulseurs (sauf chapitres 07 et 08) :;21268.560;21280.000;t/an
0006202274;NORSKE SKOG;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;46436.000;46400.000;t/an
0010500211;THERMAL CERAMICS DE FRANCE SA;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;10;Dechets provenant de procedes thermiques :;6029.200;6040.000;t/an
0005703293;TERRALYS - Site de St Aubin;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;1516.000;1516.000;t/an
0007001072;PEP (ex KAREA);Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;9;Déchets banals des entreprises;161.760;161.600;t/an
0006304827;SUEZ ORGANIQUE FERTILOIRE;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;7;Fèces, urines et fumier animaux;2368.000;2368.000;t/an
0010500024;SUEZ RV Borde Matin ISDND et ISDI;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;982722.920;984000.000;t/an
0010004012;SUEZ RV Centre Ouest - ISDND Sonzay;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;101936.560;102000.000;t/an
0005101367;CSDU de MOULIN SOUS TOUVENT;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);2304.840;2304.000;t/an
0007000190;EQIOM;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;1;Déchets de préparations chimiques;2860.320;2861.600;t/an
0010000442;SUEZ RV CENTRE OUEST - PRUDEMANCHE 1;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;9;Déchets banals des entreprises;201524.400;201600.000;t/an
0025000023;VALEST;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;160990.640;160800.000;t/an
0006202274;NORSKE SKOG;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;634104.000;636000.000;t/an
0005401367;SUEZ Organique - Amendement Nivernais;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;8;Ordures ménagères;1352.000;1352.000;t/an
0010000692;KNAUF INDUSTRIES;Traitement de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;8;Ordures ménagères;92.000;92.000;t/an
0005101565;ISDND SPAT SAINT MAXIMIN;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;68076.000;68000.000;t/an
0005701563;SUEZ RV NORD EST  - Dormans;Traitement de déchets non dangereux;2008;R5 ;R5 Recyclage ou récupération d'autres matières inorganiques;;;10;Dechets provenant de procedes thermiques :;16524.000;16520.000;t/an
0007001153;SUEZ RV NORD EST - ISDND DANNES;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;15;Emballages et déchets d'emballages, absorbants, chiffons d'essuyage, matériaux filtrants et vêtements de protection non spécifiés ailleurs :;4572.000;4560.000;t/an
0007003398;HYDROPALE;Traitement de déchets non dangereux;2008;D13;D13 Regroupement préalablement à l'une des opérations numérotées D 1 à D 12;;;5;Déchets animaux et végétaux (à l'exclusion des déchets animaux de la préparation des aliments et produits alimentaires ainsi que des fèces, urines et fumier animaux);2.600;2.600;t/an
0005202839;BIL TA GARBI (Urrugne);Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;8;Ordures ménagères;29635.920;29640.000;t/an
0006103196;SUEZ RV CENTRE EST;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;1787.600;1788.000;t/an
0006304836;GUIGOURESE;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;10000.000;4800.000;t/an
0006201370;EQIOM;Traitement de déchets non dangereux;2008;R1 ;R1 Utilisation principale comme combustible ou autre moyen de produire de l'énergie;;;11;Déchets provenant du traitement chimique de surface et du revêtement des métaux et autres matériaux, et de l'hydrométallurgie des métaux non ferreux :;21494.880;21512.000;t/an
0005702694;SUEZ RV NORD EST - BAR-SUR-SEINE;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;23928.000;23920.000;t/an
0006700413;TREDI Strasbourg;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;3;Déchets soins médicaux ou vétérinaires et déchets biologiques;102.312;102.400;t/an
0006103718;STEP St-Fons Grand Lyon;Traitement de déchets non dangereux;2008;D1 ;D1 Dépôt sur ou dans le sol (par exemple, mise en décharge, etc.);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;62484.000;62400.000;t/an
0006503069;SUEZ RR IWS Minerals France (exSITA FD);Traitement de déchets non dangereux;2008;D8 ;D8 Traitement biologique non spécifié ailleurs dans la présente annexe, aboutissant à des composés ou à des mélanges qui sont éliminés selon l'un des procédés numérotés D 1 à D 12;;;13;Huiles et combustibles liquides usagés (sauf huiles alimentaires et huiles figurant aux chapitres 05, 12 et 19) :;7221.400;7240.000;t/an
0006103190;TREDI;Traitement de déchets non dangereux;2008;D10;D10 Incinération à terre;;;2;Boues d'effluents industriels;9474.320;9457.600;t/an
0006704529;AGRIVALOR EGUISHEIM;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;17277.120;18320.000;t/an
0007202617;Séché Eco-Industries;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;8;Ordures ménagères;146070.400;146000.000;t/an
0005703294;TERRALYS;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;12;Déchets provenant de la mise en forme du traitement physique et mécanique de surface des métaux et matières plastiques :;6504.000;10520.000;t/an
0006806903;SA COVED;Traitement de déchets non dangereux;2008;R3 ;R3 Recyclage ou récupération des substances organiques qui ne sont pas utilisées comme solvants (y compris les opérations de compostage et autres transformations biologiques);;;4;Déchets de bois;4872.000;4880.000;t/an
0007201294;SOTRIVAL;Traitement de déchets non dangereux;2008;D5 ;D5 Mise en décharge spécialement aménagée (par exemple, placement dans des alvéoles étanches séparées, recouvertes et isolées les unes et les autres et de l'environnement etc.);;;10;Dechets provenant de procedes thermiques :;252306.000;252498.160;t/an
